Sample name	summarized	lineages	abundances	resid	coverage	plate	plate_date	collection_site_id	collection_date	sample_title
4540	[('Omicron', 0.9870108364228135)]	BA.5.5 XBB.1.5.86 XBB.1.5.36 XBB.1.5.14 XBB.1.5.7 XBB.1.5.31 XBB.1.5.3 XBB.1.5.2 XBB.1.5.30 XBB.1.5.28 XBB.1.5.12 XBB.1.5 XBB.1.5.40 XBB.1.5.59 XBB.1.5.16 XBB.1.5.69 EM.1 FG.2 XBB.1.5.73 XBB.1.5.47 BA.4.1.10 BF.38.3 BA.2.15 XBB.1.5.74 BA.2.27 XZ XBB.1.5.72 XBB.1.23 XBB.1.15 XBB.1.5.34	0.07448116 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.04968065 0.03287778 0.01128724 0.00566620 0.00516432 0.00406977 0.00204918 0.00121630 0.00117903 0.00116185 0.00115841 0.00110841 0.00102006	3.4637532204843438	18.84760726348527	08-25-23-A4-1	2023-08-25	4540	2023-04-17	charlotte 3
4539	[('Omicron', 0.9714489115579182), ('Other', 0.0012127299993522354)]	XBB.1.5.24 XBB.1.5.32 XBB.1.5.77 XBB.1.5.6 XBB.1.5.49 XBB.1.37 FL.3.1 FL.3 FL.2 XBB.1.9.1 FL.13 FL.6 FL.12 FL.3.2 XBB.1.25 XBB.1.13 XBB.1.5.47 XBB.1.5.57 XBB.1.10 FY.1.2 XBB.1.5.34 XBB.1.5.42 GR.1 XBB.1.5.72 XCG XBB.1.39 XBB.1.34 XBB.1.5.8	0.29080973 0.08829713 0.08829713 0.08829713 0.08829713 0.03817833 0.03139686 0.03139686 0.03139686 0.03139686 0.03139686 0.03139686 0.03139686 0.03139686 0.00894094 0.00857143 0.00456759 0.00368927 0.00182625 0.00149704 0.00142315 0.00139967 0.00139967 0.00137285 0.00121273 0.00116822 0.00112359 0.00111779	8.42631190846864	53.369227167842695	08-25-23-A4-1	2023-08-25	4539	2023-04-14	charlotte 3
4538	[('Omicron', 0.9927378324876303), ('Other', 0.001000999999848683)]	XBB.2.3.6 XBB.1.22 XBB.1.22.1 FY.1 FY.2 XBB.1.16.2 XBB.1.5.60 XBB.1.5.32 XBB.1.5.61 XBB.1.5.39 XBB.1.5.6 XBB.1.5.25 XBB.1.5.84 XBB.1.5.49 XBB.1.5.56 XBB.9 XBB.1.43.1 XBB.1.44.1 XCF	0.51763005 0.04346906 0.04346906 0.04346906 0.04346906 0.03992504 0.02852113 0.02852113 0.02852113 0.02852113 0.02852113 0.02852113 0.02852113 0.02852113 0.02852113 0.00174869 0.00172348 0.00114416 0.00100100	1.920466308759282	12.848209209778284	08-25-23-A4-1	2023-08-25	4538	2023-04-18	charlotte 1
4537	[('Omicron', 0.9755758269485415)]	XBB.1.5.79 XBB.1.43.1 XBB.1.18 XBB.1.5.22 XBB.1.5.47 XBB.1.5.51 XBB.1.5.57 XBB.1.5.62 XBB.1.5.8 XBB.1.5.1 FY.2 XBB.1.10	0.79411900 0.07055809 0.06819056 0.02259018 0.00464037 0.00412139 0.00403866 0.00172724 0.00168427 0.00154972 0.00125136 0.00110497	6.420220538473846	66.54181854663412	08-25-23-A4-1	2023-08-25	4537	2023-04-14	charlotte 1
4536	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-1	2023-08-25	4536	2023-04-17	laurinburg
4535	[('Omicron', 0.9991524844771285)]	XBB.1.5.60 XBB.1.5.61 XBB.1.5.32 XBB.1.5.76 XBB.1.5.49 XBB.1.5.84 XBB.1.5.25 XBB.1.5.6 XBB.1.5.56 XBB.1.22.2 XBB.1.5.12 XBB.1.5.14 XBB.1.5.7 XBB.1.5.31 XBB.1.5.55 XBB.1.5.3 XBB.1.5.2 XBB.1.5.30 XBB.1.5.59 XBB.1.5.86 XBB.1.5.36 XBB.1.5.11 FG.2 XBB.1.5.16 XBB.1.5.69 EM.1 FG.3 XBB.1.5	0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.05555556 0.04545450 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544 0.02520544	2.8602698614178728	10.470521352372671	08-25-23-A4-1	2023-08-25	4535	2023-04-12	laurinburg
4531	[('Omicron', 0.9793340315850391), ('Other', 0.0010822499997235515)]	XBB.1.5.34 XBB.1.5.10 XBB.1.5.17 XBB.1.10 XBB.1.5.51 XBB.1.5.47 XBB.1.5.62 XBB.1.5.1 XBB.1.5.66 XBB.1.5.8 XBB.1.5.79 B.1.190 XBB.1.15	0.79335400 0.08932354 0.07158318 0.00605042 0.00582242 0.00458594 0.00220332 0.00147725 0.00141309 0.00123839 0.00123100 0.00108225 0.00105148	5.920605169651813	50.112028893422064	08-25-23-A4-1	2023-08-25	4531	2023-04-14	charlotte 4
4526	[('Omicron', 0.987381805186934), ('Other', 0.001267109971076479)]	XBB.1.5.63 XBB.1.5.12 XBB.1.5.2 XBB.1.5.3 XBB.1.5.31 XBB.1.5.86 XBB.1.5.36 XBB.1.5.7 XBB.1.5.16 XBB.1.5.14 XBB.1.5.69 XBB.1.5 XBB.1.5.30 FP.3 XBB.1.5.73 XBB.1.5.57 XBB.1.5.47 XBB.1.10 XBB.1.5.62 XBB.1.14 XCG FL.17 XBB.1.39 XBB.1.34 XBB.1.44.1 XBB.1.5.66	0.20000000 0.06247399 0.06247399 0.06247399 0.06247399 0.06247399 0.06247399 0.06247399 0.06247399 0.06247399 0.06247399 0.06247399 0.06247399 0.01305300 0.00514027 0.00502461 0.00399386 0.00227609 0.00134964 0.00127647 0.00126711 0.00123052 0.00120192 0.00109803 0.00103199 0.00101750	5.014680127098331	23.847105641574423	08-25-23-A4-1	2023-08-25	4526	2023-04-18	msd of buncombe county
4525	[('Omicron', 0.9793472745450821)]	XBB.1.5 XBB.1.5.69 XBB.1.5.86 XBB.1.5.36 XBB.1.5.30 XBB.1.5.11 XBB.1.5.59 XBB.1.5.16 XBB.1.5.12 XBB.1.5.2 FG.3 FG.2 XBB.1.5.18 XBB.1.5.3 XBB.1.5.14 XBB.1.5.51 XBB.1.5.73 XBB.1.5.62 XBB.1.5.47 XBB.1.5.57 XBB.1.34 XBB.1.44.1 GN.1 XBB.1.5.79 FG.1 XBB.1.5.8	0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.06407558 0.00341443 0.00253329 0.00211786 0.00211255 0.00133826 0.00122416 0.00121697 0.00108314 0.00107611 0.00105513 0.00104173	4.721605516395483	31.05708457345417	08-25-23-A4-1	2023-08-25	4525	2023-04-14	msd of buncombe county
4510	[('Omicron', 0.9817379369472239), ('Other', 0.002504924185617176)]	XBB.1.5.39 XBB.1.5.11 XBB.1.5.31 FG.2 XBB.1.5.69 XBB.1.5.16 XBB.1.5.30 XBB.1.5.36 XBB.1.5.86 XBB.1.5.2 FG.3 XBB.1.5.12 XBB.1.5 XBB.1.38 XBB.1.11 XBB.1.4.1 XBB.1.5.57 XBB.1.5.47 XBB.1.5.73 XBB.1.45.1 XCG XBB.4 XBB.1.5.66 XBB.1.13 XBB.3 XBB.1.5.62 XBB.2.3.9 XBB.1.5.8 EG.4	0.19986846 0.05800450 0.05800450 0.05800450 0.05800450 0.05800450 0.05800450 0.05800450 0.05800450 0.05800450 0.05800450 0.05800450 0.05800450 0.02830230 0.02818103 0.00385965 0.00379417 0.00326997 0.00299654 0.00277072 0.00250492 0.00237578 0.00183876 0.00163043 0.00148724 0.00145014 0.00132979 0.00129506 0.00123386	8.20816565079216	36.976223121425946	08-25-23-A4-1	2023-08-25	4510	2023-04-10	charlotte 2
4500	[('Omicron', 0.9776826175616328), ('Other', 0.0033088750081864413)]	XBB.1.5.49 XBB.1.5.19 XBB.1.5.32 XBB.1.5.77 XBB.1.5.56 XBB.1.5.30 XBB.1.5.36 XBB.1.5.14 XBB.1.5.7 XBB.1.5.31 XBB.1.5.3 XBB.1.5.2 XBB.1.5.12 XBB.1.5.86 XBB.1.5 XBB.1.5.52 XBB.1.5.59 XBB.1.5.69 FW.1 FW.2 XBB.1.38 XBB.1.45 XBB.1.18 XBB.1.11 XBB.1.28 XBB.1.28.1 XBB.1.29 XBB.1.5.51 XBB.1.5.73 XBB.1.6 XBB.1.5.34 XBB.1.4.1 XBB.1.5.57 XBB.1.5.47 XCG XBB.1.10 XBB.1.5.1 BA.2.3.21 XBB.1.45.1 XBB.1.5.18 XBB.1.5.44 XBB.1.44 XBB.1.5.79	0.09919455 0.09919455 0.09919455 0.09919455 0.09919455 0.02807545 0.02807545 0.02807545 0.02807545 0.02807545 0.02807545 0.02807545 0.02807545 0.02807545 0.02807545 0.02807545 0.02807545 0.02807545 0.00740280 0.00740280 0.00740280 0.00740280 0.00740280 0.00740280 0.00740280 0.00740280 0.00740280 0.00712468 0.00672116 0.00595238 0.00448430 0.00428694 0.00426602 0.00349650 0.00330888 0.00267380 0.00219346 0.00201896 0.00187817 0.00130378 0.00127119 0.00124861 0.00118385	6.5502675808697886	37.618299167307626	08-25-23-A4-1	2023-08-25	4500	2023-04-10	charlotte 3
4499	[('Omicron', 0.9754248488996433)]	XBB.1.5.24 XBB.1.5.57 XBB.1.22.1 XBB.1.22 FY.3 XBB.1.38 XBB.1.5.14 XBB.1.5 EM.1 XBB.1.5.7 FG.3 XBB.1.5.16 FG.2 XBB.1.5.86 XBB.1.5.18 XBB.1.5.79 XBB.1.5.51 XBB.1.5.73 XBB.1.5.47 GA.2 XBB.1.13 FY.2 XBB.1.5.62 XBB.1.44 XBB.1.5.66 FY.4 XBB.1.5.37 XBB.1.5.34 XBB.1.5.8	0.10409174 0.07424207 0.07040733 0.07040733 0.07040733 0.07030208 0.05183488 0.05183488 0.05183488 0.05183488 0.05183488 0.05183488 0.05183488 0.05183488 0.05183488 0.01520090 0.00644783 0.00547565 0.00382784 0.00363636 0.00354895 0.00180099 0.00161348 0.00137080 0.00129971 0.00129840 0.00126796 0.00118259 0.00108153	9.45680545186679	66.35120222051299	08-25-23-A4-1	2023-08-25	4499	2023-04-06	charlotte 3
4498	[('Omicron', 0.9805135020880618)]	EG.5.1 FD.2 XBB.1.5.37 XBB.1.5.34 GR.1 XBB.1.5.20	0.97417141 0.00179056 0.00128590 0.00123609 0.00101958 0.00100996	13.1282728932248	98.26773233454836	08-25-23-A4-1	2023-08-25	4498	2023-04-10	charlotte 1
4497	[('Omicron', 0.9770464480471247)]	XBB.1.5.8 XBB.1.5.81 XBB.1.5.39 XBB.1.5.6 XBB.1.5.84 XBB.1.5.19 XBB.1.5.76 XBB.1.5.49 XBB.1.5.60 XBB.1.5.61 XBB.1.5.40 XBB.1.5.2 XBB.1.5.36 XBB.1.5.30 XBB.1.5.12 XBB.1.5.11 XBB.1.5.59 XBB.1.5.16 XBB.1.5.51 XBB.1.5.28 XBB.1.5.18 XBB.1.5.69 XBB.1.5.3 FG.3 FG.2 XBB.1.5 XBB.1.5.73 XBB.1.5.47 XBB.1.22.1 FY.5 XBB.1.22 FY.1.2 XBB.1.5.79 XBB.1.5.34 FY.2 EK.2.1 EK.2 XBB.1.5.23	0.08333330 0.03410106 0.03410106 0.03410106 0.03410106 0.03410106 0.03410106 0.03410106 0.03410106 0.03410106 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.03364426 0.02371477 0.00592376 0.00282920 0.00282920 0.00282920 0.00184555 0.00160256 0.00155215 0.00142602 0.00140703 0.00140703 0.00112897	7.622053291867674	48.76768217235729	08-25-23-A4-1	2023-08-25	4497	2023-04-06	charlotte 1
4492	[('Omicron', 0.9814139389439982)]	XBB.1.5.36 XBB.1.5.18 XBB.1.5 FG.3 XBB.1.5.69 XBB.1.5.51 XBB.1.5.16 XBB.1.5.66 XBB.1.5.11 XBB.1.5.31 XBB.1.5.86 XBB.1.5.12 XBB.1.5.30 XBB.1.5.2 XBB.1.5.22 XBB.1.5.1 XBB.1.10 EG.4 XBB.1.5.29 XBB.1.5.37	0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.06830329 0.00976622 0.00434573 0.00423953 0.00375618 0.00202020 0.00104004	6.03605487546343	40.08293482259305	08-25-23-A4-1	2023-08-25	4492	2023-04-10	charlotte 4
4470	[('Omicron', 0.9898411006855997)]	FP.2.1 XBB.1.5.28 XBB.1.27 FP.3 GB.2 XBB.1.44 GR.1 XBB.1.9.7	0.70822525 0.17912545 0.08358332 0.01255630 0.00250627 0.00154799 0.00127986 0.00101667	6.7451456983246585	35.03661839949169	08-25-23-A4-1	2023-08-25	4470	2023-04-03	charlotte 2
4469	[('Omicron', 0.9774763259348428), ('Other', 0.001225919989492354)]	XBB.1.5.22 XBB.1.5.24 XBB.1.5.43 XBB.1.38 XBB.1.6 FY.1 FY.1.1 XBB.1.22 XBB.1.22.1 XBB.1.5.36 XBB.1.5 XBB.1.5.59 XBB.1.5.52 XBB.1.5.11 XBB.1.5.30 XBB.1.5.86 XBB.1.5.12 XBB.1.5.2 XBB.1.5.18 XBB.1.5.3 XBB.1.5.16 XBB.1.5.60 XBB.1.5.61 XBB.1.5.32 XBB.1.5.77 FG.2 XBB.1.5.49 XBB.1.5.84 XBB.1.5.14 XBB.1.5.7 XBB.1.5.10 EM.1 XBB.1.5.69 XBB.1.5.51 XBB.1.5.57 XBB.1.5.73 XBB.1.45.1 XBB.1.43.1 XBB.1.5.47 XBB.1.5.1 XBB.1.10 XBB.1.5.66 XBB.1.5.79 FY.4 XBB.1.5.71 XBB.1.5.41 XCE XBB.1.5.34 XBB.1.44	0.10920454 0.10920454 0.10920454 0.04914197 0.04914197 0.01913783 0.01913783 0.01913783 0.01913783 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.01841023 0.00471395 0.00384333 0.00379319 0.00280850 0.00262314 0.00218409 0.00190000 0.00181342 0.00156128 0.00155909 0.00152265 0.00134048 0.00122699 0.00122592 0.00114943 0.00114242	6.641498504496446	59.5492091094539	08-25-23-A4-1	2023-08-25	4469	2023-03-31	charlotte 2
4460	[('Omicron', 0.9749442949982107), ('Other', 0.0011835241877974083)]	XBB.1.11 XBB.1.45 FW.2 XBB.1.11.1 XBB.1.41 XBB.1.28.1 XBB.1.29 XBB.1.28 XBB.1.18 XBB.1.13 XBB.1.37 XBB.1.43 XBB.2.9 XBB XBB.1 XBB.2.7 XBB.2.11 XBB.2.8 XBB.2 XBB.2.4 XBB.2.5 XBB.1.5.29 FP.3 XBB.1.5.44 XBB.1.5.57 XBB.1.5 XBB.1.5.7 XBB.1.5.33 XBB.1.5.3 XBB.1.5.18 XBB.1.5.2 XBB.1.5.30 XBB.1.5.28 XBB.1.5.12 XBB.1.5.86 XBB.1.5.61 XBB.1.5.85 FG.3 XBB.1.5.49 XBB.1.5.78 XBB.1.5.19 XBB.1.5.84 XBB.1.5.25 XBB.1.5.6 XBB.1.5.36 XBB.1.5.32 XBB.1.5.21 EM.1 FG.2 XBB.1.5.69 GC.2 GC.1 XBB.1.5.51 XBB.1.5.16 XBB.1.5.59 XBB.1.5.52 XBB.1.5.11 XBB.1.5.77 XBB.1.5.40 BA.5.5 XBB.1.5.79 BF.3.1 XAC XBB.1.5.73 BF.15 XBB.1.10 XBB.2.11.1 BF.9 DW.1 FY.2 B.1.509	0.04590182 0.04590182 0.04590182 0.04590182 0.04590182 0.04590182 0.04590182 0.04590182 0.04590182 0.04590182 0.04590182 0.04590182 0.01874234 0.01874234 0.01874234 0.01874234 0.01874234 0.01874234 0.01874234 0.01874234 0.01874234 0.01282050 0.00801603 0.00797872 0.00598433 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00582070 0.00426386 0.00249454 0.00243570 0.00232693 0.00205898 0.00192895 0.00174913 0.00143937 0.00142680 0.00138408 0.00122951 0.00118352	2.401490318791848	23.20502959569274	08-25-23-A4-1	2023-08-25	4460	2023-04-03	charlotte 3
040623_20	[('Omicron', 0.9844052219504433)]	XBB.1.5.66 XBB.1.5.18 XBB.1.5.30 XBB.1.5.7 XBB.1.5.12 XBB.1.5.86 XBB.1.5.36 XBB.1.5.52 XBB.1.5.59 XBB.1.5.77 XBB.1.5.16 XBB.1.5.69 EM.1 XBB.1.5.32 XBB.1.5.17 XBB.1.5 XBB.1.5.61 XBB.1.5.39 XBB.1.5.6 XBB.1.5.84 XBB.1.5.83 XBB.1.5.49 XBB.1.5.76 FG.2 XBB.1.5.2 XBB.1.5.1 BA.2.23.1 XBB.1.5.72 XBB.1.5.73 XBB.1.5.8 XBB.1.35 XBB.1.25	0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.03867705 0.00507614 0.00439307 0.00283286 0.00152146 0.00134953 0.00120555 0.00110027	5.250222796069961	40.494264789486	08-25-23-A4-1	2023-08-25	040623_20	2023-04-06	fayetteville - rockfish
040323_21	[('Omicron', 0.9828711476981822)]	XBB.1.9 XBB.1.22 FG.3 XBB.1.5 XBB.1.5.14 XBB.1.5.3 XBB.1.5.2 XBB.1.5.30 XBB.1.5.12 XBB.1.5.36 XBB.1.5.59 XBB.1.5.66 XBB.1.5.4 XBB.1.5.16 XBB.1.5.69 XBB.1.25 XBB.1.35 XBB.1.5.73 BF.9	0.07446463 0.06897764 0.06371050 0.06371050 0.06371050 0.06371050 0.06371050 0.06371050 0.06371050 0.06371050 0.06371050 0.06371050 0.06371050 0.06371050 0.06371050 0.00657895 0.00209129 0.00131986 0.00120231	3.8945633087870384	42.50075243286627	08-25-23-A4-1	2023-08-25	040323_21	2023-04-04	greensboro - north buffalo
040323_20	[('Omicron', 0.987186051658419)]	GC.1 XBB.1.5.71 XBB.1.5.51 XBB.1.5.32 XBB.1.5.30 XBB.1.5.86 XBB.1.5.36 XBB.1.5.11 XBB.1.5.2 XBB.1.5.59 XBB.1.5.16 XBB.1.5.69 XBB.1.5.56 XBB.1.5.18 XBB.1.5.61 XBB.1.5.25 XBB.1.5.83 XBB.1.5.19 XBB.1.5.49 XBB.1.5.7 XBB.1.5.77 XBB.1.5 XBB.1.5.12 XBB.1.5.73 XBB.1.5.57 XBB.1.10 XBB.1.5.81 XBB.1.5.37 XBB.1.5.8 XBB.1.5.52 XBB.1.5.72 XBB.1.5.79 XBB.2.6	0.26597478 0.19945911 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.02377156 0.00528127 0.00485770 0.00268528 0.00186220 0.00172861 0.00172295 0.00117371 0.00116822 0.00104275 0.00102669	5.68352045495747	35.95625856937431	08-25-23-A4-1	2023-08-25	040323_20	2023-04-04	fayetteville - rockfish
033023_21	[('Omicron', 0.981867766757375), ('Other', 0.0019635620036288154)]	XBB.1.5.67 XBB.1.5.31 XBB.1.5.3 XBB.1.5.18 XBB.1.5.2 XBB.1.5.30 XBB.1.5.7 XBB.1.5.14 XBB.1.5.12 XBB.1.5.36 XBB.1.5.11 XBB.1.5.59 XBB.1.11.1 XBB.1.5.51 XBB.1.5 XBB.1.5.55 XBB.1.5.69 XBB.1.5.61 XBB.1.5.25 XBB.1.5.83 XBB.1.5.48 XBB.1.5.19 XBB.1.5.49 XBB.1.5.43 XBB.1.5.24 XBB.1.5.46 XBB.1.5.77 XBB.1.5.37 XBB.1.11 FW.2 XBB.1.28.1 XBB.1.44 XBB.1.28 XBB.1.29 XBB.1.45 XBB.1.37 XBB.1.5.57 BA.2.3.8 XBB.1.10 FP.3 XBB.1.5.1 XBB.1.5.71 XBB.1.45.1 XCG XBB.1.5.29 XBB.1.5.73 XBB.1.3 XBB.1.5.66	0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.03262014 0.00545766 0.00545766 0.00545766 0.00545766 0.00545766 0.00545766 0.00545766 0.00545766 0.00427502 0.00287599 0.00259566 0.00255018 0.00251256 0.00233645 0.00214592 0.00196356 0.00176471 0.00147046 0.00127315 0.00104239	4.863785546575131	28.609169648530248	08-25-23-A4-1	2023-08-25	033023_21	2023-03-31	greensboro - north buffalo
060423_32	[('Omicron', 0.9727120915896299), ('Other', 0.007044993001677297)]	XBB.1.16.3 XBB.1.16.7 XBB.1.16.5 XBB.1.9.2 XBB.1.47.1 BA.2.33 FP.3 XCG XBB.1.16.9 XBB.1.10 XBB.1.5.62 EG.3 BA.2.72 XCE	0.28274226 0.28274226 0.28274226 0.07624292 0.01680270 0.01010740 0.00679741 0.00598802 0.00395257 0.00351432 0.00323724 0.00273717 0.00109358 0.00105697	4.63037474865688	17.282546901648665	08-25-23-A4-3	2023-08-25	060423_32	2023-06-05	charlotte 4
060523_14	[('Omicron', 0.987337408780442)]	XBB.1.22.1 XBB.1.22 XBB.1.5.12 XBB.1.5.7 XBB.1.5.31 XBB.1.5.55 XBB.1.5.3 XBB.1.5.18 XBB.1.5.2 FG.2 XBB.1.5 XBB.1.5.30 XBB.1.11.1 XBB.1.5.36 XBB.1.5.11 XBB.1.5.52 XBB.1.5.59 XBB.1.5.16 XBB.1.5.69 EM.1 XBB.1.41 BA.3 FP.3 XBB.1.10 XBB.1.5.62 XBB.1.5.79 EK.1	0.18680921 0.18680921 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.03070549 0.01604300 0.00599155 0.00408251 0.00186243 0.00120424 0.00113097	4.381549543869472	14.215964953349165	08-25-23-A4-3	2023-08-25	060523_14	2023-06-06	winston salem - salem
060523_15	[('Omicron', 0.9893271669861202)]	GF.1 XBB.1.5.24 XBB.1.5.23 XBB.1.11.1 XBB.1.41 XBB.1.5.22 BA.3 FP.2 XBB.1.5.57 XBB.1.43.1 XBB.1.10 XBB.1.45.1 XAC XBB.1.5.8 XBB.9 XBB.1.20	0.18460155 0.18460155 0.18460155 0.18460155 0.18460155 0.02724441 0.01618306 0.00609756 0.00307777 0.00290867 0.00238379 0.00225167 0.00193882 0.00166570 0.00142450 0.00114344	5.622113650687744	14.125673009397053	08-25-23-A4-3	2023-08-25	060523_15	2023-06-06	msd of buncombe county
060523_20	[('Omicron', 0.992506821315467)]	XBB.1.5.28 XBB.1.9.5 XBB.1.9 FP.3 EG.1 EG.1.1	0.96137520 0.01092037 0.01092037 0.00614869 0.00157109 0.00157109	3.2670726056935075	22.104805537905897	08-25-23-A4-3	2023-08-25	060523_20	2023-06-06	fayetteville - rockfish
060523_21	[('Omicron', 0.9893496511416646)]	XBB.1.22 XBB.1.9 XBB.1.9.3 XBB.1.9.5 XBB.7 XBB.2.5 GV.1 BA.3 XBB.1.5.48 XBB.1.5.83 XBB.1.5.77 XBB.1.5.46 XBB.1.5.76 XBB.1.5 XBB.1.5.49 XBB.1.5.14 XBB.1.5.7 XBB.1.5.31 XBB.1.5.55 XBB.1.5.33 XBB.1.5.3 XBB.1.5.18 XBB.1.5.2 XBB.1.5.30 XBB.1.5.12 XBB.1.5.86 XBB.1.5.36 XBB.1.5.37 XBB.1.5.52 XBB.1.5.16 XBB.1.5.63 XBB.1.5.65 XBB.1.5.19 XBB.1.5.69 XBB.1.5.32 XBB.1.5.56 XBB.1.5.61 XBB.1.5.39 XBB.1.5.11 BA.5.11	0.41558740 0.04636641 0.04636641 0.04636641 0.04314226 0.04314226 0.03125000 0.01535932 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00969230 0.00130777	2.852617490945361	14.252750560144468	08-25-23-A4-3	2023-08-25	060523_21	2023-06-06	greensboro - north buffalo
060623_13	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-3	2023-08-25	060623_13	2023-06-07	marion
060623_16	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-3	2023-08-25	060623_16	2023-06-07	laurinburg
060823_14	[('Omicron', 0.990539808000793)]	XBB.1.17.1 GA.3 GA.1 GF.1 XBB.1.5.2 XBB.1.5.11 XBB.1.5.36 XBB.1.5.86 XBB.1.5.12 XBB.1.5.30 XBB.1.5.18 XBB.1.5.59 XBB.1.5.26 XBB.1.5.31 XBB.1.5.7 XBB.1.5.14 XBB.1.5 XBB.1.5.52 XBB.1.5.16 XBB.1.5.63 XBB.1.5.69 EM.1 FG.3 FG.2 XBB.1.5.24 GN.1 XBB.1.5.62 XBB.1.4.1 XBB.1.5.57 XBB.3.2 XBB.1.5.51 XBB.1.5.64 XBB.1.5.44 GK.1 FL.8	0.04761900 0.04761900 0.04761900 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.03775968 0.00391273 0.00242131 0.00222346 0.00159889 0.00123916 0.00119332 0.00114811 0.00114188 0.00108755 0.00100351	0.8574700037969243	14.4901849312778	08-25-23-A4-3	2023-08-25	060823_14	2023-06-09	winston salem - salem
060823_15	[('Error', 1.00)]	Error	1.00	-1.0	-1.0	08-25-23-A4-3	2023-08-25	060823_15	2023-06-09	msd of buncombe county
